org_limpo;id_org_unica;tipo_org;tipo_org_reduzido
FIEMA - Federação das Indústrias do Estado do Maranhão;265;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
FIEMG - Federação das Indústrias do Estado de Minas Gerais;266;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
FIEMT - Federação das Indústrias do Estado de Mato Grosso;267;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
FIESP - Federação das Indústrias do Estado de São Paulo;268;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Finagro S.A.;269;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Financial Consulting Gibbon;270;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
FIRJAN - Federação das Indústrias do Estado do Rio de Janeiro;273;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Gerdau;305;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
GIP - Gestão e Interesse Público;307;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Green Domus;311;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Grupo Martinelli;314;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Grupo Plantar;315;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Helix-GPG Consultoria Ambiental;320;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
HSBC Brasil;323;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
ICF Consulting;331;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Indústria Brasileira de Árvores;345;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Instituto Aço Brasil;356;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Isolux Energia e Participações S/A;398;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Key Associados;403;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Klabin;404;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
KPMG;405;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Linde Gases Ltda;406;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
LLP;407;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
MAN Latin America;412;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Marfrig Alimentos;415;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Michelin;419;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Natura;496;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Novociclo Ambiental S.A.;499;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
O Boticário;501;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Odebrecht;506;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Oi;507;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Partner Desenvolvimento;512;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Penha Papéis e Embalagens;515;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Perdigão;516;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
PPA-Política e Planejamento Ambiental Ltda;522;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
PricewaterhouseCoopers;525;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Sadia;545;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Samarco Mineração S.A;546;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Schneider Electric Brasil Ltda;549;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Sereco S.A.;570;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Shell Brasil S/A;573;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
SINDIMAD - Sindicato das Indústrias de Serrarias, Carpintarias, Tanoarias, Madeiras, Compensados e Laminados, Aglomerados e Chapas de Fibras de Madeira de Belém, Ananindeua e Marituba;574;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
SRB - Sociedade Rural Brasileira;582;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Suzano Papel e Celulose;590;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Syngenta Seeds;591;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Tam;592;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
UNICA - União da Indústria de Cana-de-Açúcar;610;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Vallourec & Mannesmann;656;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Volkswagen;663;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Votorantim;664;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Whirlpool SA;666;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
ABGLT - Associação Brasileira de Gays, Lésbicas, Bissexuais, Travestis, Transexuais e Intersexos;6;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ABONG - Associação Brasileira de Organizações Não-Governamentais;13;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ABREA - Associação Brasileira dos Expostos ao Amianto;17;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Ação Educativa;19;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ActionAid;21;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Afroreggae;26;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
AMB - Articulação de Mulheres Brasileiras;31;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Amigos da Terra;33;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
APIB - Articulação dos Povos Indígenas do Brasil;50;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
APREC - Associação de Proteção a Ecossistemas Costeiros;51;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ARPIPAN - Articulação dos Povos Indígenas do Pantanal;57;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Associação Latino-americana de ONGs;63;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Associação Cultural dos Protetores do Rio Crixás de Santa Terezinha;65;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Avaaz;67;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Brasil das Águas;89;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Brasil Mata Viva;91;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CAATINGA - Centro de Assessoria e Apoio a Trabalhadores/as e Instituições Não Governamentais Alternativas;96;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Care International;105;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CIFOR - Centro Internacional de Investigação Florestal;130;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CMB - Confederação das Mulheres do Brasil;133;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CMP - Central de Movimentos Populares;134;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
COIAB - Coordenação das Organizações Indígenas da Amazônia Brasileira;146;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Comitê Facilitador da Sociedade Civil;151;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Comitê Intertribal;153;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Comunidade indígena;156;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CONAM - Confederação Nacional das Associações de Moradores;158;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CONAQ - Coordenação Nacional de Articulação de Quilombos;160;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Conservation International;173;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CUFA - Central Única das Favelas;187;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Defensores da Terra;193;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Defensoria da Água;194;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Earth3000;202;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Engajamundo;220;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
EUBRA - Conselho Euro-Brasileiro de Desenvolvimento Sustentável;251;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FASE - Federação de Órgãos para Assistência Social e Educacional;257;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FBCN - Fundação Brasileira para Conservação da Natureza;258;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FBDS - Fundação Brasileira para o Desenvolvimento Sustentável;259;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FBOMS - Fórum Brasileiro de ONGs e Movimentos Sociais para o Meio Ambiente e o Desenvolvimento;261;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Federação de Bandeirantes do Brasil;262;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fórum Brasileiro de Economia Solidária;278;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fórum Nacional de Reforma Urbana;279;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FSC - Conselho de Manejo Florestal;282;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
FUNBIO - Fundo Brasileiro para a Biodiversidade;287;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundação Amazonas Sustentável;288;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundaçâo Ambiente e Recursos Naturais;289;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundação Cacique Cobra Coral;291;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundação Ford;294;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundaçâo Futuro Latino-Americano;295;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundação Grupo Esquel Brasil;296;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundação Grupo Esquel Brasil e GT Clima;297;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Fundación Avina;302;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Global Reporting Initiative;308;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
GRAP - Grupo de Reflexão e Apoio do Processo do Fórum Social Mundial;310;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Iniciativa Verde;313;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Iniciativa Verde;313;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
GTA - Grupo de Trabalho Amazônico;317;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IBASE - Instituto Brasileiro de Análises Sociais e Econômicas;325;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ICAL - Iniciativa Clima América Latina;330;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ICONE - Instituto de Estudos do Comércio e Negociações Internacionais;334;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ICTSD - International Centre for Trade and Sustainable Development;335;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IDEAL - Instituto para o Desenvolvimento de Energias Alternativas na América latina;336;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IDECRI - Instituto para o Desenvolvimento da Cooperação e Relações Internacionais;337;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IDESAM - Instituto de Conservação e Desenvolvimento Sustentável do Amazonas;338;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IDS - Instituto Democracia e Sustentabilidade;339;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IIS - Instituto Internacional para a Sustentabilidade;341;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IMAFLORA - Instituto de Manejo e Certificação Florestal e Agrícola;342;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
INBRAPI - Instituto Indígena Brasileiro para Propriedade Intelectual;343;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
INESC - Instituto de Estudos Socioeconômicos;347;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Akatu;358;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Amigos do Fórum Social Mundial/POA;359;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Centro de Vida;360;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Cotait Ruggiero;361;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto de Conservaçâo e Desenvolvimento Sustentável;362;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto de Desenvolvimento Sustentável Mamirauá;363;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto do PVC;365;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto E-Brigade;366;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Ecoclima;367;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Ecológica;368;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Ecoplan;369;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Ethos;370;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Humanos Direitos;378;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Latino Americano;379;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Onda Azul;384;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Pólis;385;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto SocioAmbiental;386;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Instituto Terrazul;388;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Inter-American Institute for Global Change Research;390;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IPAM -  Instituto de Pesquisa Ambiental da Amazônia;392;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IPÊ - Instituto de Pesquisas Ecológicas;393;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IPSUS - Instituto Pró-Sustentabilidade;396;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ISADI - Instituto Socioambiental de Desenvolvimento Integrado do Ipiranga;397;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
ISPN - Instituto Sociedade, População e Natureza;399;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Jubileu Sul Américas;402;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Marcha Mundial das Mulheres;413;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Marcha Mundial do Clima;414;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
MNCR - Movimento Nacional dos Catadores de Materiais Recicláveis;451;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
MONADES - Movimento Nacional de Afetados por Desastres Socioambientais;452;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
MONAPE - Movimento Nacional dos Pescadores;453;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Movimento de Agricultura Urbana de Campinas;454;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Movimento dos Atingidos por Barragens;455;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Movimento Nacional de Luta pela Moradia;456;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
MPA - Movimento dos Pequenos Agricultores;457;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
MST - Movimento dos Trabalhadores Rurais Sem Terra;458;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Nosso Futuro Comum;498;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Oak Foundation;503;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Observatório do Clima;504;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Oxfam;509;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
PACS - Instituto Políticas Alternativas para o Cone Sul;510;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Peace Child International;514;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Pró-Diversitas Brasil;526;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Programa Cidades Sustentáveis;527;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Programa Internacional Ética e Responsabilidades;529;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Projeto PAIS - Produção Agroecológica Integrada Sustentável;531;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Projeto Verde Luz;532;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
REBRIP - Rede Brasileira Pela Integração dos Povos;536;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Rede Brasil sobre Instituições Financeiras Multilaterais;537;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Rede da Juventude pelo Meio Ambiente e Sustentabilidade;538;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Rede Nacional de Mobilização Social;540;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Rede Nossa São Paulo;541;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
RMA - Rede de ONGs da Mata Atlântica;544;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Sociedade civil;578;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
SOS Mata Atlântica;579;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
SouthSouthNorth;580;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
SPVS - Sociedade de Pesquisa em Vida Selvagem e Educação Ambiental;581;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Terra de Direitos;596;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
The Nature Conservancy Brasil;598;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
UBES - União Brasileira dos Estudantes Secundaristas;603;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
União Nacional dos Estudantes;608;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
União Planetária;609;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
UNICAFES - União Nacional das Cooperativas da Agricultura Familiar e Economia Solidária;611;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
UNISOL - Central de Cooperativas e Empreendimentos Solidários;612;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
UNMP - União Nacional por Moradia Popular;654;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Via Campesina;657;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Viração Educomunicação;659;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Visão Mundial Brasil;660;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Vitae Civilis;661;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Viva Rio;662;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
WIDF - Women's International Democratic Federation;667;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Winrock International;668;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Worldwatch Institute;669;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
WRI - World Resources Institute;670;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
WWF;671;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CGTB - Central Geral dos Trabalhadores do Brasil;129;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
Conselho Nacional dos Seringueiros;172;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
CONTAG - Confederação Nacional dos Trabalhadores Rurais Agricultores e Agricultoras Familiares;175;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
CTB - Central dos Trabalhadores e Trabalhadoras do Brasil;183;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
CUT - Central Única dos Trabalhadores;188;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
FETRAF-SUL - Federação dos Trabalhadores na Agricultura Familiar da Região Sul;263;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
FISENGE - Federação Interestadual de Sindicatos de Engenheiros;274;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
Força Sindical;277;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
NCST - Nova Central Sindical dos Trabalhadores;497;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
UGT - União Geral dos Trabalhadores;604;Sindicato e Confederação e Federação Sindical;Sociedade civil, sindicatos, movimentos sociais
AJUFE - Associação dos Juízes Federais do Brasil;673;Judiciário, AGU, MP e respectivas associações de classe;Outro
Brasil Connects;674;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
CGR - Consultoria-Geral da República;680;Judiciário, AGU, MP e respectivas associações de classe;Outro
CIRM - Comissão Interministerial para os Recursos do Mar;677;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
CNC - Confederação Nacional de Comércio;679;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Comitê Brasileiro do Programa das Nações Unidas para Meio Ambiente;678;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
CREA-PI;681;Profissionais liberais, escritórios e respectivos conselhos profissionais;Outro
DNEMET - Departamento Nacional de Meteorologia;682;Administração federal direta (sem MRE) e autarquias;Governo federal não-MRE
Ecco International;683;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
Estado de Mato Grosso do Sul;685;Governos estaduais e municipais (inclusive legislativo, bancos e empresas públicas estaduais);Governos subnacionais (Executivo, Legislativo, Empresas Públicas ou Autarquias)
Estado de Sergipe;684;Governos estaduais e municipais (inclusive legislativo, bancos e empresas públicas estaduais);Governos subnacionais (Executivo, Legislativo, Empresas Públicas ou Autarquias)
Exército do Brasil;686;Forças Armadas;Governo federal não-MRE
FIESC - Federação das Indústrias do Estado de Santa Catarina;687;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
FINDES - Federação das Indústrias do Estado do Espírito Santo;688;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
Força Aérea Brasileira;689;Forças Armadas;Governo federal não-MRE
Fundação Dom Cabral;692;Universidades, institutos de educação, escolas e sociedades científicas;Órgãos de ensino e pesquisa
Fundação para o Desenvolvimento Sustentável do Araripe;691;ONGs, Movimentos Sociais e outras associações da sociedade civil;Sociedade civil, sindicatos, movimentos sociais
IBRAM - Instituto Brasileiro de Mineração;695;Empresas, associações setoriais, federações ou confederações patronais;Setor empresarial
